DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2010,70.310,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2011,61.838,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2012,67.712,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2013,64.945,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2014,69.900,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2015,78.253,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2016,83.561,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2017,79.346,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2018,81.484,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2019,89.224,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2021,86.977,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2022,84.019,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Czechia,2023,82.800,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1991,59.159,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1992,65.144,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1993,69.240,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1994,56.399,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1995,63.634,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1996,71.637,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1997,74.413,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1998,74.967,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,1999,82.578,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2000,82.331,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2001,80.244,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2002,82.858,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2003,85.573,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2004,105.563,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2005,80.866,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2006,81.678,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2007,81.299,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2008,92.364,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2009,90.018,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2010,89.844,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2011,92.419,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2012,92.848,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2013,91.341,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2014,102.468,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2015,90.189,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2016,95.281,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2017,102.155,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2018,88.877,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2019,98.006,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2021,115.656,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2022,118.919,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2023,120.519,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Germany,2024,120.897,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1975,13.341,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1976,11.904,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1977,14.100,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1978,15.101,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1979,15.772,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1980,16.528,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1981,18.816,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1982,20.593,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1983,19.409,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1984,24.027,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1985,24.318,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1986,24.976,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1987,22.886,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1988,25.272,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1989,30.413,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1990,33.924,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1991,34.176,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1992,35.748,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1993,46.879,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1994,52.229,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1995,56.398,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1996,60.306,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1997,64.512,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1998,68.127,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,1999,70.663,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2000,78.817,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2001,84.078,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2002,80.130,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2003,83.245,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2004,89.542,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2005,86.763,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2006,93.554,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2007,103.183,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2008,76.257,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2009,74.508,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2010,100.388,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2011,88.824,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2012,100.572,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2013,96.819,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2014,111.883,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2015,92.790,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2016,80.627,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2017,91.889,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2018,92.131,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2019,97.276,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2021,114.640,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2022,117.684,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,Denmark,2023,111.124,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1995,56.788,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1996,61.100,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1997,63.669,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1998,66.007,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1999,70.873,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2000,72.523,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2001,71.332,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2002,73.270,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2003,71.652,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2004,81.347,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2005,76.230,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Agriculture, forestry and fishing",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2006,77.733,
