DATAFLOW,LAST UPDATE,freq,currency,unit,sizeclas,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Serbia,2012,524666264,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Serbia,2016,567366163,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Serbia,2020,865752331,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Sweden,2008,249820654,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Sweden,2012,339365651,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Sweden,2016,312044936,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Sweden,2020,375622588,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovenia,2008,110677649,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovenia,2012,89269626,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovenia,2016,76324282,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovenia,2020,78611418,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovakia,2008,130004678,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovakia,2012,119541823,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovakia,2016,161003083,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Slovakia,2020,108222851,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Türkiye,2012,2275481899,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Türkiye,2016,2903938363,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),Türkiye,2020,2437533475,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),United Kingdom,2008,3089187234,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),United Kingdom,2012,3093081619,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Mining and quarrying,Wages and salaries (total),United Kingdom,2016,3106501261,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Albania,2012,2329798904,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Albania,2016,3627994119,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Albania,2020,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Austria,2008,72310768268,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Austria,2012,77555917003,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Austria,2016,87350066002,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Austria,2020,94918293204,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bosnia and Herzegovina,2012,8111678267,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bosnia and Herzegovina,2016,8840451885,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bosnia and Herzegovina,2020,9368705151,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Belgium,2008,68229397012,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Belgium,2012,97013017238,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Belgium,2016,101268691672,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Belgium,2020,103399450295,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bulgaria,2008,15834772430,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bulgaria,2012,17051092243,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bulgaria,2016,22404137316,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Bulgaria,2020,27611715130,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Switzerland,2012,140238085593,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Switzerland,2016,146008049867,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Switzerland,2020,157635076121,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Cyprus,2008,4536679040,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Cyprus,2012,4395254901,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Cyprus,2016,5031328506,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Cyprus,2020,5968057851,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Czechia,2008,50121100199,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Czechia,2012,53810066854,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Czechia,2016,61439711376,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Czechia,2020,70547878258,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Germany,2008,672682617661,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Germany,2012,816465816745,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Germany,2016,948561758100,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Germany,2020,1088066644041,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Denmark,2008,60602805312,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Denmark,2012,60990282650,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Denmark,2016,68964939354,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Denmark,2020,74464998893,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 16 countries (2009-2010),2008,2163444897789,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 16 countries (2009-2010),2012,2380554407187,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 17 countries (2011-2013),2008,2169389432831,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 17 countries (2011-2013),2012,2386123091796,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 18 countries (2014),2008,2174999441422,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 18 countries (2014),2012,2390706551305,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2008,2214579024693,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2012,2425116300996,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2016,2674128227183,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2020,2936008207855,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area – 20 countries (from 2023),2008,2252262920549,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area – 20 countries (from 2023),2012,2443733599340,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area – 20 countries (from 2023),2016,2694352996830,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Euro area – 20 countries (from 2023),2020,2961518561995,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Estonia,2008,5944535042,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Estonia,2012,5726711935,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Estonia,2016,7328048054,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Estonia,2020,8131099689,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Industry, construction and services (except public administration, defense, compulsory social security)",Wages and salaries (total),Greece,2008,34460504080,
