DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,1997,8.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,1998,8.8,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,1999,8.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2000,8.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2001,8.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2002,8.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2003,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2004,8.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2005,8.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2006,8.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2007,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2008,8.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2009,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2010,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2011,10.3,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2012,11.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2013,11.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2014,10.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2015,9.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2016,9.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2017,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2018,8.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2019,8.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2020,7.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2021,6.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2022,6.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Portugal,2023,7.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,1997,12.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,1998,13.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,1999,13.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2000,14.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2001,14.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2002,9.7,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2003,10.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2004,9.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2005,9.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2006,8.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2007,8.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2008,8.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2009,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2010,9.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2011,9.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2012,9.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2013,9.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2014,8.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2015,8.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2016,7.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2017,6.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2018,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2019,6.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2020,5.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2021,3.7,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2022,3.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Romania,2023,3.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2010,7.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2011,7.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2012,6.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2013,9.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2014,10.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2015,10.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2016,11.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2017,10.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2018,9.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2019,9.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2020,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2021,6.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2022,5.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Serbia,2023,5.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,1995,25.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,1996,24.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,1997,24.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,1998,23.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,1999,23.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2000,21.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2001,20.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2002,20.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2003,22.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2004,23.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2005,24.0,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2006,24.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2007,24.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2008,25.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2009,26.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2010,25.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2011,25.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2012,25.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2013,24.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2014,24.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2015,24.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2016,23.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2017,23.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2018,22.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2019,22.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2020,22.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2021,20.4,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2022,20.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Sweden,2023,20.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,1996,6.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,1997,7.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,1998,6.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,1999,5.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2000,5.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2001,5.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2002,5.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2003,5.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2004,8.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2005,7.8,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2006,8.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2007,8.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2008,8.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2009,9.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2010,10.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2011,9.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2012,9.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2013,9.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2014,10.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2015,10.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2016,9.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2017,10.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2018,9.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2019,8.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2020,8.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2021,9.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2022,8.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovenia,2023,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,1998,2.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,1999,2.0,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2000,1.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2001,2.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2002,1.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2003,2.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2004,2.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2005,2.4,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2006,2.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2007,2.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2008,2.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2009,3.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2010,3.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2011,4.0,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2012,4.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2013,4.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2014,5.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2015,5.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2016,5.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2017,5.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2018,4.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2019,4.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2020,4.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2021,3.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2022,3.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Slovakia,2023,3.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2006,7.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2007,7.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2008,8.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2009,10.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2010,11.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2011,11.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2012,11.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2013,11.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2014,11.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2015,10.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2016,9.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2017,10.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2018,10.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2019,9.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2020,11.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2021,9.5,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2022,9.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Türkiye,2023,9.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,1995,23.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,1996,23.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,1997,24.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,1998,24.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,1999,24.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2000,24.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2001,24.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2002,24.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2003,25.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2004,25.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2005,24.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2006,24.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2007,24.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2008,24.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2009,25.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2010,25.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2011,25.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2012,26.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2013,25.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2014,25.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2015,25.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,United Kingdom,2016,25.2,
